"52ec2455f92ea1f45600051f","CHICKEN KUNG PAO","NON_VEG","KOSHO",180
"52ec2455f92ea1f45600050d","FISH GARLIC","NON_VEG","KOSHO",195
"52ec2454f92ea1f4560004a1","PANEER CHILLI","VEG","KOSHO",160
"52ec2453f92ea1f456000471","SWEET LASSI","NEUTRAL","KOSHO",50
"52ec2453f92ea1f456000471","SWEET LASSI","NEUTRAL","KOSHO",50
"52ec2453f92ea1f456000471","SWEET LASSI","NEUTRAL","KOSHO",50
"52ec2453f92ea1f456000468","BURNT GARLIC SOUP","VEG","KOSHO",100
"52ec2453f92ea1f456000435","MASALA PAPAD","NEUTRAL","KOSHO",25
"52ec2453f92ea1f45600042f","GREEN SALAD","NEUTRAL","KOSHO",60
"52ec2453f92ea1f45600042f","GREEN SALAD","NEUTRAL","KOSHO",60
"52ec2453f92ea1f45600042f","GREEN SALAD","NEUTRAL","KOSHO",60
"52ec2453f92ea1f45600042f","GREEN SALAD","NEUTRAL","KOSHO",60
"52ec2452f92ea1f456000423","BOONDI RAITA","NEUTRAL","KOSHO",55
"52ec2452f92ea1f4560003e4","DAL KHICHDI","NEUTRAL","KOSHO",120
"52ec2452f92ea1f4560003e4","DAL KHICHDI","NEUTRAL","KOSHO",120
"52ec2452f92ea1f4560003e4","DAL KHICHDI","NEUTRAL","KOSHO",120
"52ec2452f92ea1f4560003c6","PANEER PULAO","VEG","KOSHO",150
"52ec2452f92ea1f4560003ba","CURD RICE","NEUTRAL","KOSHO",130
"52ec2451f92ea1f4560003a2","KEEMA NAAN","NON_VEG","KOSHO",60
"52ec2451f92ea1f45600039c","GARLIC NAAN","NEUTRAL","KOSHO",35
"52ec2451f92ea1f456000378","ALOO PARATHA","VEG","KOSHO",45
"52ec2451f92ea1f456000378","ALOO PARATHA","VEG","KOSHO",45
"52ec2451f92ea1f456000372","KULCHA","NEUTRAL","KOSHO",25
"52ec2451f92ea1f45600036c","NAAN","NEUTRAL","KOSHO",25
"52ec2451f92ea1f45600036c","NAAN","NEUTRAL","KOSHO",25
"52ec2451f92ea1f45600036c","NAAN","NEUTRAL","KOSHO",25
"52ec2451f92ea1f45600036c","NAAN","NEUTRAL","KOSHO",25
"52ec2451f92ea1f456000366","ROTI","NEUTRAL","KOSHO",14
"52ec2451f92ea1f456000366","ROTI","NEUTRAL","KOSHO",14
"52ec2451f92ea1f456000366","ROTI","NEUTRAL","KOSHO",14
"52ec2451f92ea1f456000366","ROTI","NEUTRAL","KOSHO",14
"52ec2451f92ea1f456000366","ROTI","NEUTRAL","KOSHO",14
"52ec2451f92ea1f456000366","ROTI","NEUTRAL","KOSHO",14
"52ec2451f92ea1f456000366","ROTI","NEUTRAL","KOSHO",14
"52ec2451f92ea1f456000366","ROTI","NEUTRAL","KOSHO",14
"52ec244ef92ea1f45600028b","KOSHO'S CHEF SPECIAL VEG","VEG","KOSHO",160
"52ec244df92ea1f4560001fe","VEG JALFREZI","VEG","KOSHO",140
"52ec244cf92ea1f4560001ec","CHICKEN MALAI COMBO","NON_VEG","KOSHO",115
"52ec244bf92ea1f45600016b","PANEER MANCHURIAN ROLL","VEG","KOSHO",110
"52ec244bf92ea1f45600015f","PANEER TIKKA ROLL","VEG","KOSHO",95
"52ec244bf92ea1f45600015f","PANEER TIKKA ROLL","VEG","KOSHO",95
"52ec244bf92ea1f456000144","VEG GRILL CLUB SANDWICH","VEG","KOSHO",110
"52ec244bf92ea1f456000144","VEG GRILL CLUB SANDWICH","VEG","KOSHO",110
"52ec2449f92ea1f45600006c","CHEESE SPINACH TIKKI","VEG","KOSHO",170
"52ec2449f92ea1f456000048","HARA BHARA KEBAB","VEG","KOSHO",120
"554b57de42291081980001c0","THE BIG CHICKEN BURGER","NON_VEG","THE BIG BURGER",265
"554b57de42291081980001c0","THE BIG CHICKEN BURGER","NON_VEG","THE BIG BURGER",265
"554b57de42291081980001c0","THE BIG CHICKEN BURGER","NON_VEG","THE BIG BURGER",265
"554b57de42291081980001c0","THE BIG CHICKEN BURGER","NON_VEG","THE BIG BURGER",265
"554b57154229108198000177","CHICKEN BARBECUED BURGER","NON_VEG","THE BIG BURGER",205
"554b5312422910ed2e000523","FISH GOAN BURGER","NON_VEG","THE BIG BURGER",150
"5502ac95edf5cf4acd000030","MEXICAN BURGER WITH CHICKEN NUGGETS","NON_VEG","THE BIG BURGER",250
"53208f8d93b14451bc00056d","MOUNTAIN DEW","NEUTRAL","THE BIG BURGER",25
"53105df6a29bfd57db000006","ITALIAN BURGER","NON_VEG","THE BIG BURGER",160
"53105df6a29bfd57db000006","ITALIAN BURGER","NON_VEG","THE BIG BURGER",130
"53105df6a29bfd57db000006","ITALIAN BURGER","NON_VEG","THE BIG BURGER",130
"53105df6a29bfd57db000006","ITALIAN BURGER","NON_VEG","THE BIG BURGER",130
"531039e893b14475f0000074","HASH BROWN","NEUTRAL","THE BIG BURGER",80
"531039e893b14475f0000074","HASH BROWN","NEUTRAL","THE BIG BURGER",80
"531039e893b14475f0000074","HASH BROWN","NEUTRAL","THE BIG BURGER",80
"531039e893b14475f0000074","HASH BROWN","NEUTRAL","THE BIG BURGER",80
"531039e893b14475f0000074","HASH BROWN","NEUTRAL","THE BIG BURGER",80
"531039e893b14475f0000074","HASH BROWN","NEUTRAL","THE BIG BURGER",80
"531039e893b14475f0000074","HASH BROWN","NEUTRAL","THE BIG BURGER",80
"531039e893b14475f0000074","HASH BROWN","NEUTRAL","THE BIG BURGER",80
"531039e893b14475f0000074","HASH BROWN","NEUTRAL","THE BIG BURGER",80
"531039e893b14475f0000074","HASH BROWN","NEUTRAL","THE BIG BURGER",80
"531039a693b14475f0000071","CURLY FRIES","NEUTRAL","THE BIG BURGER",80
"531039a693b14475f0000071","CURLY FRIES","NEUTRAL","THE BIG BURGER",80
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",70
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",70
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",70
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",70
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",70
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"5310399493b14475f000006c","FRENCH FRIES","NEUTRAL","THE BIG BURGER",60
"53103927a29bfdab86000091","BARBECUE CHICKEN HOT DOG","NON_VEG","THE BIG BURGER",100
"53103927a29bfdab86000091","BARBECUE CHICKEN HOT DOG","NON_VEG","THE BIG BURGER",100
"53103927a29bfdab86000091","BARBECUE CHICKEN HOT DOG","NON_VEG","THE BIG BURGER",100
"53103927a29bfdab86000091","BARBECUE CHICKEN HOT DOG","NON_VEG","THE BIG BURGER",100
"53103927a29bfdab86000091","BARBECUE CHICKEN HOT DOG","NON_VEG","THE BIG BURGER",110
"53103927a29bfdab86000091","BARBECUE CHICKEN HOT DOG","NON_VEG","THE BIG BURGER",100
"53103927a29bfdab86000091","BARBECUE CHICKEN HOT DOG","NON_VEG","THE BIG BURGER",100
"531038de93b14475f0000065","CLASSIC HOT DOG","NON_VEG","THE BIG BURGER",100
"531038de93b14475f0000065","CLASSIC HOT DOG","NON_VEG","THE BIG BURGER",100
"531038de93b14475f0000065","CLASSIC HOT DOG","NON_VEG","THE BIG BURGER",100
"531038de93b14475f0000065","CLASSIC HOT DOG","NON_VEG","THE BIG BURGER",110
"531038de93b14475f0000065","CLASSIC HOT DOG","NON_VEG","THE BIG BURGER",110
"5310384da29bfdab8600008a","CHICKEN CHEESY COMBO BURGER","NON_VEG","THE BIG BURGER",245
"5310384da29bfdab8600008a","CHICKEN CHEESY COMBO BURGER","NON_VEG","THE BIG BURGER",185
"5310384da29bfdab8600008a","CHICKEN CHEESY COMBO BURGER","NON_VEG","THE BIG BURGER",185
"5310384da29bfdab8600008a","CHICKEN CHEESY COMBO BURGER","NON_VEG","THE BIG BURGER",185
"5310384da29bfdab8600008a","CHICKEN CHEESY COMBO BURGER","NON_VEG","THE BIG BURGER",185
"5310384da29bfdab8600008a","CHICKEN CHEESY COMBO BURGER","NON_VEG","THE BIG BURGER",185
"5310384da29bfdab8600008a","CHICKEN CHEESY COMBO BURGER","NON_VEG","THE BIG BURGER",175
"5310384da29bfdab8600008a","CHICKEN CHEESY COMBO BURGER","NON_VEG","THE BIG BURGER",185
"5310384da29bfdab8600008a","CHICKEN CHEESY COMBO BURGER","NON_VEG","THE BIG BURGER",185
"5310384da29bfdab8600008a","CHICKEN CHEESY COMBO BURGER","NON_VEG","THE BIG BURGER",185
"5310384da29bfdab8600008a","CHICKEN CHEESY COMBO BURGER","NON_VEG","THE BIG BURGER",185
